US009052008 43.7333 -96.6333 Minnehaha_County South_Dakota
US1GAUN0005 34.9046 -83.8557 Towns_County Georgia
US1GAUN0008 34.8363 -84.0943 Union_County Georgia
US1GAUN0009 34.8428 -83.8665 Union_County Georgia
US1GAUP0001 32.9774 -84.2391 The_Rock Upson_County
US1GAUP0002 32.8601 -84.4794 Upson_County Georgia
US1GAWA0002 34.7248 -85.2968 Walker_County Georgia
US1GAWA0003 34.7124 -85.4748 Walker_County Georgia
US1GAWA0004 34.7411 -85.2500 Walker_County Georgia
US1GAWE0001 32.1463 -82.9068 Wheeler_County Georgia
US1GAWF0004 34.6766 -84.8955 Whitfield_County Georgia
US1GAWG0001 32.8128 -82.6904 Washington_County Georgia
US1GAWH0003 34.6120 -83.8260 White_County Georgia
US1GAWH0005 34.7297 -83.6674 White_County Georgia
US1GAWH0006 34.6204 -83.6492 White_County Georgia
US1GAWH0007 34.6037 -83.7566 Cleveland White_County
US1GAWL0001 33.7981 -83.9583 Walton_County Georgia
US1GAWL0003 33.7403 -83.6516 Walton_County Georgia
US1GAWL0004 33.6658 -83.7124 Social_Circle Walton_County
US1GAWL0007 33.7917 -83.8719 Walton_County Georgia
US1GAWL0008 33.8243 -83.9073 Loganville Walton_County
US1GAWL0010 33.8731 -83.6927 Walton_County Georgia
US1GAWL0012 33.8355 -83.8255 Walton_County Georgia
US1GAWR0001 31.1662 -82.2662 Ware_County Georgia
US1GAWR0004 31.2249 -82.3445 Waycross Ware_County
US1GAWR0005 31.1218 -82.6195 Ware_County Georgia
US1GAWS0001 33.6994 -82.6717 Wilkes_County Georgia
US1GAWS0003 33.7533 -82.7181 Washington Wilkes_County
US1GAWS0004 33.8326 -82.8958 Wilkes_County Georgia
US1GAWT0003 31.4859 -83.9145 Worth_County Georgia
US1GAWT0004 31.5448 -83.8525 Worth_County Georgia
US1GAWY0002 31.7006 -81.8957 Wayne_County Georgia
US1GAWY0004 31.7320 -81.9578 Wayne_County Georgia
US1GAWY0006 31.6619 -81.8975 Wayne_County Georgia
US1GAWY0007 31.4986 -81.9817 Wayne_County Georgia
US1HIHI0001 19.0424 -155.6354 Discovery_Harbour Hawaii_County
US1HIHI0002 19.8313 -155.1077 Pepeekeo Hawaii_County
US1HIHI0003 19.5043 -154.9165 Nanawale_Estates Nanawale_Estates
US1HIHI0004 19.9777 -155.2831 Hawaii_County Hawaii
US1HIHI0006 19.7238 -155.9926 Kalaoa Hawaii_County
US1HIHI0008 19.3918 -154.9313 Hawaii_County Hawaii
US1HIHI0010 19.0424 -155.6430 Discovery_Harbour Hawaii_County
US1HIHI0011 19.8095 -155.0988 Hawaii_County Hawaii
US1HIHI0012 19.0732 -155.6632 Hawaii_County Hawaii
US1HIHI0013 19.4391 -155.2156 Volcano Hawaii_County
US1HIHI0014 19.8494 -155.1500 Hawaii_County Hawaii
US1HIHI0015 20.0275 -155.4063 Hawaii_County Hawaii
US1HIHI0016 19.6996 -155.0728 Hilo Hawaii_County
US1HIHI0017 19.4333 -155.2280 Volcano Hawaii_County
US1HIHI0019 19.4594 -155.8938 Honaunau-Napoopoo Hawaii_County
US1HIHI0020 19.7894 -155.0935 Pāpa‘ikou Hawaii_County
US1HIHI0021 19.7136 -155.0791 Hilo Hawaii_County
US1HIHI0022 19.7106 -155.1145 Hilo Hawaii_County
US1HIHI0024 19.6970 -155.0760 Hilo Hawaii_County
US1HIHI0026 19.7217 -155.0948 Hilo Hawaii_County
US1HIHI0031 19.8499 -155.1105 Hawaii_County Hawaii
US1HIHI0033 20.0417 -155.4777 Hawaii_County Hawaii
US1HIHI0034 20.0606 -155.4300 Hawaii_County Hawaii
US1HIHI0035 19.1350 -155.7470 Hawaii_County Hawaii
US1HIHI0036 19.4708 -155.0842 Eden_Roc Hawaii_County
US1HIHI0037 19.5145 -155.0206 Hawaiian_Acres Hawaii_County
US1HIHI0038 19.7189 -155.9859 Kalaoa Hawaii_County
US1HIHI0039 19.6920 -155.0925 Hilo Hawaii_County
US1HIHI0040 19.4338 -155.2417 Volcano Hawaii_County
US1HIHI0041 19.7892 -155.0953 Pāpa‘ikou Hawaii_County
US1HIHI0042 19.5179 -155.1402 Mountain_View Hawaii_County
US1HIHI0043 19.9960 -155.3179 Hawaii_County Hawaii
US1HIHI0045 19.4572 -155.8794 Honaunau-Napoopoo Hawaii_County
US1HIHI0047 19.9465 -155.7883 Waikoloa_Village Hawaii_County
US1HIHI0049 19.6799 -155.9699 Kalaoa Hawaii_County
US1HIHI0050 20.0190 -155.3988 Hawaii_County Hawaii
US1HIHI0051 19.4654 -154.9270 Leilani_Estates Leilani_Estates
US1HIHN0002 21.6500 -157.9287 Lā‘ie Honolulu_County
US1HIHN0003 21.4209 -157.8183 Honolulu_County Hawaii
US1HIHN0006 21.3275 -158.0286 ‘Ewa ‘Ewa_Gentry
US1HIHN0008 21.6506 -157.9303 Lā‘ie Honolulu_County
US1HIHN0009 21.3361 -157.8325 Nu‘uanu_Valley Honolulu_County
US1HIHN0010 21.2850 -157.7816 Waialae_Nui_Ridge East_Honolulu
US1HIHN0011 21.4551 -157.8294 Kahalu‘u Honolulu_County
US1HIHN0013 21.3372 -157.8614 Kapalama-Kamehameha_Heights Honolulu_County
US1HIHN0014 21.3930 -157.9186 ‘Aiea Honolulu_County
US1HIHN0015 21.4051 -158.1596 Honolulu_County Hawaii
US1HIHN0017 21.2863 -157.7826 Waialae_Nui_Valley East_Honolulu
US1HIHN0019 21.4472 -157.7372 Marine_Corps_Base_Hawaii_-_MCBH Honolulu_County
US1HIHN0020 21.3645 -158.0947 Makakilo Honolulu_County
US1HIHN0022 21.3727 -157.7250 Kailua Keolu_Hills
US1HIHN0023 21.3004 -157.8293 Lower_Manoa Honolulu_County
US1HIKI0001 22.2080 -159.4062 Kīlauea Kauai_County
US1HIKI0002 21.9923 -159.3586 Hanamā‘ulu Kauai_County
US1HIKI0003 22.0805 -159.3662 Kapa‘a Kauai_County
US1HIKI0004 21.9249 -159.4983 Lāwa‘i Kauai_County
US1HIKI0005 22.0936 -159.3758 Kapa‘a Kauai_County
US1HIKI0006 22.2057 -159.4048 Kīlauea Kauai_County
US1HIKI0007 22.1996 -159.4580 Kauai_County Hawaii
US1HIKI0008 22.0948 -159.3278 Kapa‘a Kauai_County
US1HIKI0009 21.9870 -159.3380 Lihue_Airport Lihue
US1HIKI0012 22.0803 -159.3659 Kapa‘a Kauai_County
US1HIKI0013 22.2242 -159.4777 Princeville Kauai_County
US1HIKI0014 21.9055 -159.5150 Kalāheo Kauai_County
US1HIKI0018 21.9075 -159.5181 Kalāheo Kauai_County
US1HIKI0019 22.0829 -159.3786 Kapa‘a Kauai_County
US1HIKI0020 21.8788 -159.4518 Po‘ipū Kauai_County
US1HIKI0021 22.1869 -159.3236 Kauai_County Hawaii
US1HIMI0001 20.8761 -156.3047 Haiku-Pauwela Maui_County
US1HIMI0002 21.0680 -156.9630 Kaunakakai Maui_County
US1HIMI0005 20.8825 -156.5398 Maui_County Hawaii
US1HIMI0006 21.1804 -157.2319 Maui_County Hawaii
US1IAAP0001 40.7247 -92.8680 Centerville Appanoose_County
US1IAAP0002 40.7106 -92.8230 Appanoose_County Iowa
US1IAAP0004 40.7368 -92.8852 Centerville Appanoose_County
US1IABC0002 42.3944 -91.7637 Quasqueton Buchanan_County
US1IABC0003 42.4725 -91.8877 Independence Buchanan_County
US1IABC0005 42.3217 -91.7311 Buchanan_County Iowa
US1IABC0006 42.4806 -91.8869 Independence Buchanan_County
US1IABH0003 42.5232 -92.4596 Cedar_Falls Black_Hawk_County
US1IABH0006 42.4650 -92.3410 Waterloo Black_Hawk_County
US1IABH0007 42.5019 -92.4418 Cedar_Falls Black_Hawk_County
US1IABH0008 42.5312 -92.3755 Waterloo Black_Hawk_County
US1IABH0009 42.4600 -92.3500 Waterloo Orange
US1IABH0010 42.5295 -92.4536 Cedar_Falls Black_Hawk_County
US1IABH0015 42.4494 -92.3970 Waterloo Cedar_Falls_Junction
US1IABN0001 42.0224 -93.7760 Boone_County Iowa
US1IABN0003 42.0200 -94.0100 Boone_County Iowa
US1IABN0005 42.0913 -93.9498 Boone_County Iowa
US1IABN0009 41.8720 -93.8130 Madrid Boone_County
US1IABN0012 42.0315 -93.9619 Boone_County Iowa
US1IABT0001 41.9033 -91.9301 Norway Benton_County
US1IABT0004 41.9902 -91.8549 Atkins Benton_County
US1IABU0001 42.9063 -92.6428 Butler_County Iowa
US1IABU0002 42.6807 -93.0071 Butler_County Iowa
US1IABV0001 42.6008 -95.2098 Buena_Vista_County Iowa
US1IACF0002 42.1655 -95.4287 Schleswig Crawford_County
US1IACF0005 41.9774 -95.2664 Crawford_County Iowa
US1IACF0006 42.0517 -95.5098 Crawford_County Iowa
US1IACG0004 43.1520 -93.2243 Mason_City Cerro_Gordo_County
US1IACG0005 43.1608 -93.1378 Mason_City Cerro_Gordo_County
US1IACG0006 43.1328 -93.2080 Mason_City Cerro_Gordo_County
US1IACG0007 42.9771 -93.3159 Swaledale Cerro_Gordo_County
US1IACK0001 42.8747 -95.7182 Cherokee_County Iowa
US1IACK0002 42.7420 -95.5485 Cherokee Cherokee_County
US1IACK0003 42.8475 -95.7024 Cherokee_County Iowa
US1IACL0002 41.0167 -93.8175 Clarke_County Iowa
US1IACL0003 41.0483 -93.9496 Murray Clarke_County
US1IACL0004 41.0413 -93.9805 Clarke_County Iowa
US1IACN0001 41.8292 -90.5731 Clinton_County Iowa
US1IACN0002 41.8436 -90.7275 Clinton_County Iowa
US1IACN0005 41.8001 -90.2751 Camanche Clinton_County
US1IACN0007 41.8328 -90.2069 Clinton Clinton_County
US1IACN0008 42.0237 -90.6399 Clinton_County Iowa
US1IACN0010 41.8398 -90.2252 Clinton Clinton_County
US1IACN0011 41.8339 -90.5439 De_Witt Clinton_County
US1IACN0012 41.9625 -90.8171 Clinton_County Iowa
US1IACN0013 41.8772 -90.4067 Clinton_County Iowa
US1IACR0002 41.9065 -95.0812 Carroll_County Iowa
US1IACR0003 42.0539 -94.8720 Carroll Carroll_County
US1IACR0005 41.9024 -95.0006 Carroll_County Iowa
US1IACS0001 41.3900 -95.0061 Atlantic Cass_County
US1IACS0002 41.4211 -94.7199 Cass_County Iowa
US1IACS0004 41.4211 -95.0448 Cass_County Iowa
US1IACS0005 41.4943 -94.9650 Cass_County Iowa
US1IACT0007 43.0453 -91.1821 Marquette McGregor_Heights
US1IACW0001 43.0358 -92.3180 Chickasaw_County Iowa
US1IACW0002 43.0553 -92.3204 New_Hampton Chickasaw_County
US1IACY0002 43.1584 -95.3261 Everly Clay_County
US1IACY0003 43.1521 -95.1438 Spencer Clay_County
US1IACY0004 43.1538 -95.1486 Spencer Clay_County
US1IADB0002 42.5045 -90.6707 Dubuque Dubuque_County
US1IADB0011 42.5500 -90.6853 Dubuque_County Iowa
US1IADB0012 42.4446 -90.8385 Peosta Dubuque_County
US1IADC0001 40.6597 -93.7822 Decatur_County Iowa
US1IADK0002 43.2727 -94.9536 Dickinson_County Iowa
US1IADK0003 43.4030 -95.3079 Dickinson_County Iowa
US1IADK0004 43.3252 -95.1605 Milford Dickinson_County
US1IADK0006 43.4516 -95.3251 Lake_Park Dickinson_County
US1IADL0001 41.7168 -93.9055 Dallas_County Iowa
US1IADL0004 41.6884 -93.9675 Dallas_Center Dallas_County
US1IADL0005 41.6023 -93.8790 Waukee Dallas_County
US1IADL0013 41.7642 -93.9700 Dallas_County Iowa
US1IADL0014 41.7032 -94.2715 Dallas_County Iowa
US1IADL0017 41.7392 -93.9635 Dallas_County Iowa
US1IADL0018 41.6085 -93.8736 Waukee Dallas_County
US1IADL0020 41.7459 -94.0567 Dallas_County Iowa
US1IADL0022 41.6130 -93.8400 Waukee Dallas_County
US1IADM0001 40.9008 -91.1458 Des_Moines_County Iowa
US1IADM0002 40.8262 -91.1629 West_Burlington Des_Moines_County
US1IADM0003 40.8394 -91.1279 Burlington Des_Moines_County
US1IADM0004 40.8261 -91.1629 West_Burlington Des_Moines_County
US1IADM0007 40.7296 -91.1897 Des_Moines_County Iowa
US1IADM0008 40.7983 -91.1150 Burlington Des_Moines_County
US1IADW0002 42.4946 -91.4515 Manchester Delaware_County
US1IADW0006 42.3042 -91.3410 Delaware_County Iowa
US1IAEM0001 43.3204 -94.6890 Emmet_County Iowa
US1IAFL0003 43.1112 -92.9940 Floyd_County Iowa
US1IAFM0001 40.8136 -95.6070 Fremont_County Iowa
US1IAFR0001 42.7846 -93.3402 Franklin_County Iowa
US1IAFY0001 42.9613 -91.8102 West_Union Fayette_County
US1IAFY0002 42.6785 -91.9289 Oelwein Fayette_County
US1IAFY0003 43.0087 -92.0271 Fayette_County Iowa
US1IAFY0004 43.0578 -92.0350 Waucoma Fayette_County
US1IAGN0001 42.1807 -94.4668 Greene_County Iowa
US1IAGN0002 42.0172 -94.3801 Jefferson Greene_County
US1IAGN0004 42.1397 -94.4747 Greene_County Iowa
US1IAGT0001 41.7991 -94.3093 Guthrie_County Iowa
US1IAGT0002 41.5620 -94.6428 Guthrie_County Iowa
US1IAGT0003 41.8458 -94.4310 Bagley Guthrie_County
US1IAHB0002 42.7376 -94.1918 Humboldt_County Iowa
US1IAHD0002 42.5144 -93.3783 Alden Hardin_County
US1IAHD0005 42.3652 -93.0782 Pine_Lake_State_Park Hardin_County
US1IAHM0001 42.4675 -93.8240 Webster_City Hamilton_County
US1IAHN0002 43.1070 -93.8036 Britt Hancock_County
US1IAHR0002 41.8413 -95.7684 Harrison_County Iowa
US1IAHR0003 41.6654 -95.7979 Harrison_County Iowa
US1IAHR0004 41.5495 -95.5722 Harrison_County Iowa
US1IAHR0005 41.7138 -95.8760 Harrison_County Iowa
US1IAHR0006 41.7626 -95.6442 Harrison_County Iowa
US1IAHR0007 41.6858 -96.0312 Harrison_County Iowa
US1IAHR0010 41.5884 -95.8844 Harrison_County Iowa
US1IAHR0011 41.5504 -95.9344 Harrison_County Iowa
US1IAHR0013 41.5882 -95.7810 Harrison_County Iowa
US1IAHR0014 41.8521 -96.0991 Harrison_County Iowa
US1IAHY0001 40.9142 -91.4293 Henry_County Iowa
US1IAHY0002 40.9153 -91.5638 Henry_County Iowa
US1IAHY0004 40.9239 -91.3985 New_London Henry_County
US1IAIA0001 41.5866 -92.0551 Iowa_County Iowa
US1IAIA0002 41.7621 -92.0847 Iowa_County Iowa
US1IAIA0006 41.8074 -91.9650 West_Amana Iowa_County
US1IAIA0013 41.5824 -92.0054 Parnell Iowa_County
US1IAJC0001 42.0857 -90.2569 Jackson_County Iowa
US1IAJC0002 42.0815 -90.8795 Jackson_County Iowa
US1IAJC0004 42.0785 -90.8817 Monmouth Jackson_County
US1IAJC0005 42.2550 -90.4311 Bellevue Jackson_County
US1IAJC0006 42.1527 -90.5924 Andrew Jackson_County
US1IAJF0007 40.9972 -91.9664 Fairfield Jefferson_County
US1IAJH0001 41.8040 -91.4891 Solon Johnson_County
US1IAJH0006 41.6728 -91.5248 Iowa_City Johnson_County
US1IAJH0008 41.7465 -91.5921 North_Liberty Johnson_County
US1IAJH0009 41.5877 -91.7451 Johnson_County Iowa
US1IAJH0010 41.7067 -91.6289 Coralville Johnson_County
US1IAJH0013 41.7493 -91.6398 North_Liberty Johnson_County
US1IAJH0014 41.8483 -91.6921 Swisher Johnson_County
US1IAJN0004 42.0763 -91.3019 Jones_County Iowa
US1IAJN0010 42.1130 -91.1405 Jones_County Iowa
US1IAJS0002 41.5384 -92.9439 Jasper_County Iowa
US1IAJS0004 41.7026 -92.9444 Jasper_County Iowa
US1IAKK0001 41.4087 -92.2916 Keokuk_County Iowa
US1IAKK0003 41.3371 -92.2281 Keokuk_County Iowa
US1IAKS0004 43.0663 -94.2221 Algona Kossuth_County
US1IALC0005 40.9183 -93.3712 Lucas_County Iowa
US1IALE0003 40.5886 -91.4357 Lee_County Iowa
US1IALE0004 40.5176 -91.4857 Lee_County Iowa
US1IALE0006 40.6310 -91.3022 Fort_Madison Lee_County
US1IALE0007 40.4166 -91.3968 Keokuk Lee_County
US1IALE0008 40.6290 -91.3408 Fort_Madison Lee_County
US1IALE0011 40.7845 -91.5623 Lee_County Iowa
US1IALN0003 41.8705 -91.5807 Ely Linn_County
US1IALN0004 42.0125 -91.7099 Cedar_Rapids Linn_Junction
US1IALN0005 41.9864 -91.6339 Cedar_Rapids Linn_County
US1IALN0007 42.1983 -91.6543 Linn_County Iowa
US1IALN0009 42.0478 -91.5743 Marion Linn_County
US1IALN0013 41.9770 -91.6079 Cedar_Rapids Linn_County
US1IALN0015 42.0751 -91.6803 Robins Linn_County
US1IALN0017 42.0580 -91.4453 Springville Linn_County
US1IALN0023 42.0734 -91.6663 Robins Linn_County
US1IALN0027 42.0552 -91.6072 Marion Linn_County
US1IALY0002 43.4393 -96.3266 Lester Lyon_County
US1IALY0006 43.4689 -96.1560 Lyon_County Iowa
US1IAMA0002 41.3920 -92.9355 Marion_County Iowa
US1IAMA0004 41.4029 -92.9075 Pella Marion_County
US1IAMA0005 41.4223 -92.9196 Pella Marion_County
US1IAMA0007 41.3903 -92.9390 Pella Marion_County
US1IAMA0009 41.4225 -92.9207 Pella Marion_County
US1IAMD0002 41.3408 -94.0229 Winterset Madison_County
US1IAMD0003 41.4964 -94.1599 Madison_County Iowa
US1IAMD0004 41.3402 -94.0197 Winterset Madison_County
US1IAMH0004 41.2740 -92.6504 Mahaska_County Iowa
US1IAMH0006 41.3719 -92.4975 Mahaska_County Iowa
US1IAML0002 41.0086 -95.5861 Malvern Mills_County
US1IAMN0002 41.9408 -96.0897 Monona_County Iowa
US1IAMR0001 41.0624 -92.7111 Monroe_County Iowa
US1IAMS0002 42.0435 -92.8861 Marshalltown Marshall_County
US1IAMS0004 42.0170 -93.1702 State_Center Marshall_County
US1IAMS0005 42.0528 -92.9349 Marshalltown Marshall_County
US1IAOS0001 43.4473 -95.4328 Harris Osceola_County
US1IAPA0002 42.9561 -94.4477 West_Bend Palo_Alto_County
US1IAPA0003 43.1273 -94.9015 Ruthven Palo_Alto_County
US1IAPC0003 42.8495 -94.8527 Laurens Pocahontas_County
US1IAPK0001 41.6092 -93.7102 Windsor_Heights Polk_County
US1IAPK0002 41.6917 -93.6368 Polk_County Iowa
US1IAPK0003 41.6066 -93.6956 Merle_Hay Des_Moines
US1IAPK0008 41.6161 -93.6708 Beaverdale Des_Moines
US1IAPK0012 41.7161 -93.7898 Polk_County Iowa
US1IAPK0013 41.6467 -93.4855 Altoona Polk_County
US1IAPK0014 41.7321 -93.6498 Ankeny Polk_County
US1IAPK0017 41.5482 -93.6036 South_Park Des_Moines
US1IAPK0021 41.7366 -93.7236 Polk_County Iowa
US1IAPK0022 41.5480 -93.5940 Easter_Lake_Area Des_Moines
US1IAPK0025 41.6265 -93.7066 Urbandale Polk_County
US1IAPK0026 41.6148 -93.7029 Merle_Hay Des_Moines
US1IAPK0027 41.6035 -93.7599 Clive Clive
US1IAPK0028 41.6749 -93.7508 Johnston Polk_County
US1IAPK0030 41.5316 -93.6091 Des_Moines Fort_Des_Moines
US1IAPK0033 41.5670 -93.7798 West_Des_Moines Polk_County
US1IAPK0034 41.6097 -93.6035 Des_Moines Polk_County
US1IAPK0036 41.7833 -93.7999 Polk_County Iowa
US1IAPK0037 41.5981 -93.6995 Waveland_Woods Des_Moines
US1IAPK0042 41.5303 -93.6312 Watrous_South Des_Moines
US1IAPK0045 41.6559 -93.7135 Urbandale Polk_County
US1IAPK0054 41.7739 -93.7247 Polk_City Polk_County
US1IAPK0057 41.6738 -93.7886 Grimes Polk_County
US1IAPK0062 41.7384 -93.6212 Ankeny Polk_County
US1IAPK0063 41.6484 -93.6906 Polk_County Iowa
US1IAPK0065 41.5760 -93.7818 West_Des_Moines Polk_County
US1IAPK0068 41.6061 -93.7462 Clive Clive
US1IAPK0070 41.6842 -93.7350 Johnston Polk_County
US1IAPK0071 41.6047 -93.7151 Windsor_Heights Polk_County
US1IAPK0073 41.6360 -93.6063 Highland_Park Des_Moines
US1IAPK0074 41.6487 -93.6432 Polk_County Iowa
US1IAPK0075 41.6073 -93.7717 Clive Clive
US1IAPK0083 41.6312 -93.4658 Altoona Polk_County
US1IAPL0001 42.8078 -96.2692 Brunsville Plymouth_County
US1IAPL0004 42.8138 -95.9808 Remsen Plymouth_County
US1IAPL0005 42.7796 -96.1571 Le_Mars Plymouth_County
US1IAPT0002 41.2853 -95.8336 Council_Bluffs Pottawattamie_County
US1IAPT0005 41.2661 -95.8370 Council_Bluffs Pottawattamie_County
US1IAPT0006 41.2651 -95.8173 Council_Bluffs Pottawattamie_County
US1IAPT0007 41.2425 -95.7907 Council_Bluffs Pottawattamie_County
US1IAPT0013 41.2116 -95.8480 Council_Bluffs Pottawattamie_County
US1IAPW0001 41.8051 -92.7578 Poweshiek_County Iowa
US1IAPW0002 41.7553 -92.7298 Grinnell Poweshiek_County
US1IAPW0004 41.7465 -92.7310 Grinnell Poweshiek_County
US1IASC0002 42.3123 -95.1602 Sac_County Iowa
US1IASC0003 42.3024 -95.0224 Lake_View Sac_County
US1IASH0001 41.6444 -95.3211 Harlan Shelby_County
US1IASR0002 42.0448 -93.6174 Ames Story_County
US1IASR0005 42.0604 -93.6371 Ames Story_County
US1IASR0008 42.1038 -93.6434 Gilbert Story_County
US1IASR0010 42.0143 -93.4488 Nevada Story_County
US1IASR0012 42.0544 -93.6267 Ames Story_County
US1IASR0013 42.0274 -93.4589 Nevada Story_County
US1IASR0014 41.9794 -93.5343 Story_County Iowa
US1IASR0017 42.0289 -93.6095 Ames Story_County
US1IASR0019 42.1079 -93.6511 Gilbert Story_County
US1IASR0021 42.0517 -93.6253 Ames Story_County
US1IASR0022 42.0613 -93.6420 Ames Story_County
US1IASR0029 42.0191 -93.6741 Ames Ontario
US1IAST0001 41.6235 -90.3514 Scott_County Iowa
US1IAST0002 41.5758 -90.6159 Davenport Scott_County
US1IAST0003 41.6885 -90.5438 Park_View Scott_County
US1IAST0004 41.5264 -90.5858 Davenport Scott_County
US1IAST0006 41.5975 -90.3613 LeClaire Scott_County
US1IAST0008 41.5401 -90.4492 Bettendorf Scott_County
US1IAST0009 41.5324 -90.5845 Davenport Scott_County
US1IAST0010 41.5481 -90.5430 Davenport Scott_County
US1IAST0011 41.5785 -90.4990 Bettendorf Scott_County
US1IAST0012 41.5078 -90.6224 Davenport Scott_County
US1IAST0021 41.6459 -90.5852 Eldridge Scott_County
US1IAST0022 41.6965 -90.5449 Park_View Scott_County
US1IAST0023 41.5177 -90.6072 Davenport Scott_County
US1IAST0024 41.6514 -90.5731 Eldridge Scott_County
US1IAST0028 41.5550 -90.5055 Bettendorf Scott_County
US1IAST0029 41.5885 -90.5070 Davenport Scott_County
US1IAST0030 41.6447 -90.5871 Eldridge Scott_County
US1IAST0031 41.5845 -90.6159 Davenport Scott_County
US1IASX0002 43.1270 -96.1567 Sioux_County Iowa
US1IASX0005 42.9827 -95.9939 Sioux_County Iowa
US1IASX0006 42.9678 -96.0626 Sioux_County Iowa
US1IASX0007 43.1131 -96.1795 Sioux_County Iowa
US1IATM0003 42.2169 -92.3184 Tama_County Iowa
US1IATY0001 40.6623 -94.7264 Bedford Taylor_County
US1IATY0002 40.8006 -94.9102 Taylor_County Iowa
US1IATY0004 40.6761 -94.7303 Bedford Taylor_County
US1IAUN0001 41.0654 -94.3545 Creston Union_County
US1IAUN0003 40.9879 -94.0312 Union_County Iowa
US1IAVB0003 40.6308 -91.8051 Van_Buren_County Iowa
US1IAVB0004 40.6290 -91.8051 Van_Buren_County Iowa
US1IAVB0007 40.6413 -91.7434 Farmington Van_Buren_County
US1IAVB0008 40.6328 -91.7848 Van_Buren_County Iowa
US1IAVB0009 40.6436 -91.7421 Farmington Van_Buren_County
US1IAWB0001 42.2788 -94.2953 Gowrie Webster_County
US1IAWB0003 42.5193 -94.1504 Fort_Dodge Webster_County
US1IAWB0005 42.6426 -94.1879 Webster_County Iowa
US1IAWB0006 42.2820 -94.1100 Webster_County Iowa
US1IAWB0009 42.4951 -94.1598 Fort_Dodge Webster_County
US1IAWB0012 42.5372 -94.2791 Webster_County Iowa
US1IAWD0007 42.5108 -96.4061 Sioux_City Woodbury_County
US1IAWH0001 43.3439 -91.6443 Winneshiek_County Iowa
US1IAWH0003 43.2964 -91.8020 Decorah Winneshiek_County
US1IAWH0004 43.1422 -91.9313 Fort_Atkinson Winneshiek_County
US1IAWN0001 43.4196 -93.5305 Lake_Mills Winnebago_County
US1IAWP0005 40.9580 -92.4044 Wapello_County Iowa
US1IAWP0006 41.0414 -92.3866 Ottumwa Wapello_County
US1IAWR0001 41.3286 -93.5503 Warren_County Iowa
US1IAWR0003 41.5020 -93.6137 Warren_County Iowa
US1IAWR0005 41.4611 -93.3859 Warren_County Iowa
US1IAWR0006 41.4405 -93.6883 Warren_County Iowa
US1IAWR0007 41.3505 -93.5729 Indianola Warren_County
US1IAWR0015 41.4759 -93.6660 Windflower_Park Norwalk
US1IAWR0017 41.4854 -93.7617 Cumming Warren_County
US1IAWS0002 41.3964 -91.5411 Washington_County Iowa
US1IAWT0001 43.3259 -93.0642 Grafton Worth_County
US1IAWY0003 40.6815 -93.1543 Wayne_County Iowa
US1IDAD0002 43.6695 -116.2653 Collister Ada_County
US1IDAD0004 43.7264 -116.2568 Hidden_Spring Ada_County
US1IDAD0005 43.6231 -116.2963 Perkins Ada_County
US1IDAD0006 43.5446 -116.1050 Ada_County Idaho
US1IDAD0007 43.4704 -116.4037 Ada_County Idaho
US1IDAD0008 43.6684 -116.2465 Collister Ada_County
US1IDAD0009 43.6323 -116.2045 Ada_County Idaho
US1IDAD0011 43.5695 -116.3248 Ada_County Idaho
US1IDAD0012 43.6165 -116.1888 Ada_County Idaho
US1IDAD0013 43.4340 -116.3341 Ada_County Idaho
US1IDAD0014 43.6640 -116.2507 Collister Ada_County
US1IDAD0019 43.5727 -116.1647 Ada_County Idaho
US1IDAD0020 43.5772 -116.1565 Ada_County Idaho
US1IDAD0021 43.5484 -116.1337 Ada_County Idaho
US1IDAD0025 43.5758 -116.1377 Ada_County Idaho
US1IDAD0026 43.5726 -116.4032 Ada_County Idaho
US1IDAD0027 43.5650 -116.3555 Meridian Ada_County
US1IDAD0030 43.5719 -116.1794 Ada_County Idaho
US1IDAD0031 43.5833 -116.1889 Ada_County Idaho
US1IDAM0001 44.9748 -116.2860 New_Meadows Adams_County
US1IDAM0002 44.9345 -116.1753 Adams_County Idaho
